matchId,gameDuration,gameMode,championId,win,kills,deaths,assists,puuid,onMyWayPings,fistBumpParticipation
NA1_5505250064,1988,CLASSIC,147,True,5,10,24,RlRGd6tJ7cgPUk59qaAlGdbAAE1CP3euePHvChpLZVk6VRoXno6wzY_TloopfZGAiOz4S23XEePFTw,6,0
NA1_5505250064,1988,CLASSIC,83,False,8,6,7,Dr0ta3tLj1wxfbt94uVLHk8iY4wjAZOpPfUYs-AfRuCczCi0MUasBYJZrPRudY_TpBXLNHUno0lkbQ,13,0
NA1_5505250064,1988,CLASSIC,104,False,12,9,11,Ol0wUIcbD2Rx2Rf_qGFeo9axt4ai-3LhwKV4avum3FAa-HYRLi0vF0jZWvIVJHwGbQJi4h6cTf8NrA,34,0
NA1_5505250064,1988,CLASSIC,134,False,16,10,12,xXK4dO4HYwweOmxExO2Li0MVGe4gCsby77kdUzCFD-Hm4GPIhAqs-dXqY5Q16YT1XAaFb-Ym7S3p8A,54,0
NA1_5505250064,1988,CLASSIC,236,False,6,11,11,53pAh_2trHU4T1R6H1empLj85OvS2-RT8qzQrEUb59KP1WDLBkWewRFSwWljDecbsDcojsDu7pLY9g,16,0
NA1_5505250064,1988,CLASSIC,267,False,2,8,26,CNTS9qfVBwWHLiIet7C6a-j0TPB0aXfRQkLBG7rC8iWBxM3WiHe8z7RxhmQF4VZoHQJwdDR9A0TrZQ,14,0
NA1_5505461930,1633,CLASSIC,92,False,8,5,3,8Qf-JAlNNFhRnWUVZL99Gye0wnEymZF2UAkrdKYRMQPZlOEqy9fdfjTR_a9O0HuqaV-f_Ry3VxdULQ,20,0
NA1_5505461930,1633,CLASSIC,234,False,2,8,6,e8nsvITR6rH_3NrMl230-2XNmPneaagfLxhwvbNjoIx2lJ5PeYXZ4OkbhGZvE_um8K6SmOy0dlyiGQ,27,0
NA1_5505461930,1633,CLASSIC,84,False,5,7,7,tCLfyWq0QC_uyt_F1nyBD25LxaFjzeq8qxcPmC7pqaDcVDJofIGHKGwXuOIvp00JMhNHR8n_ZvkFUQ,4,0
NA1_5505461930,1633,CLASSIC,145,False,4,6,8,MNVui3YBSxzXqJ2vcpw9D3l2DYM7lTSw6Zefi8IohU3Yg0QIbFCLPQjVcvGHclvlxbfgfRHAkcX7fg,1,0
NA1_5505461930,1633,CLASSIC,80,False,6,9,12,Jc1pGYl4Zaw65eQdSB0JX1l-P2A_n4j8nOzGQCXhK3QmBYgPCdNbcXDVsTxbwMJaV-teaSUhXwfbWw,30,0
NA1_5505461930,1633,CLASSIC,164,True,5,2,4,1Pd69wKCzySwafVrb6NNcbnCr0OUzfpFbDNgT1XT-4ttXz5A_XUJMSkmbIyIalltnC24RZJ6dSIlug,7,0
NA1_5505461930,1633,CLASSIC,203,True,14,5,11,CB5T1PZ6sIk4ibDwtSebBXg8NqjlEGekhMSBM-kz83xGJAKcDPbaQIXree2y-BWyBqH5N_tSuwdNyw,61,19
NA1_5505461930,1633,CLASSIC,777,True,8,4,5,JyausrhZ8UEMD3ADSX8oUavxp38QLU1om_zOtfa4FeBJLPlaEvq1xzO9olbVtXxHugw7W_Tg5KRJGg,0,0
NA1_5505461930,1633,CLASSIC,429,True,4,6,8,amwDQ5FrG9oKCvCaVot5jtQ4Wxb-Ju73AgcClB-arjAyRbCEvXk2e5X2T5N74OXXLJ51yyuLjIufIQ,16,0
NA1_5505461930,1633,CLASSIC,233,True,4,8,10,26MplgmBuc4jWTP0cwdRGgJ9RUCaOxGN1cNHgTogJfCFSFxX8TwnQKAIYL_R5ThN5KsJxlhyoZVlpQ,28,0
NA1_5505595158,1380,CLASSIC,58,True,3,4,2,I50k5AZq8I-ZmCXimBDg9_ibt8rbYzbBpH-1502g_ui1XZBE_3JQy-34uIss4yHsz2W7CrBumTS7Mw,13,0
NA1_5505595158,1380,CLASSIC,9,True,7,2,5,16_dXI__wKf6kZxt6NTlT6vuBLa0vPWi9PqKgbKp71ZkfLbx4hEIKidcdOVKTlmXDPq0AeNLB1layg,13,0
NA1_5505595158,1380,CLASSIC,75,True,4,2,6,3Z6PaZ3Q1qRSt9LrK3xGyCkIC5TLV_cuuWE-R_K83BkXj89OnYjl_FVtFxBD9QHFLnZSvv_BBjNWaQ,1,0
NA1_5505595158,1380,CLASSIC,804,True,11,4,6,kWz5IhZq9OU_w5YDKuYsLzpbGACUvrb6FPZjzeAbvvcn79bPq1nA14b09iQ3ESiw-MpvQB82T83_Sw,0,0
NA1_5505595158,1380,CLASSIC,43,True,2,0,19,KdJAZyZF7KqHvgZgCA-1crlZANhQMLV-CprIYv2XPovp3EHhQefOsbc_khlmoUnUCGZILXQGoS9hYA,15,0
NA1_5505595158,1380,CLASSIC,136,False,3,4,4,ek1XzlvDOvvKGubxcYdHWBOrTzK_T-lVlRzESncJRoc-BDD1rHYDmtsr0nyFkxzQKB_KMQeT8y6x6Q,6,0
NA1_5505595158,1380,CLASSIC,104,False,2,4,6,qAmCW05Ar2Yg0tp6Mq2rXPQW_PALopy7Q3PuLE9kW08xdqfcmQb7TdNtqTEfhRbxWMFL8hLFblL_xA,25,0
NA1_5505595158,1380,CLASSIC,163,False,0,7,3,lHIbbQ3w03mbwoevhVNapz4PbxlGsOBSoJgSGoTaClznx6jKlR8wg_DnQHGpKurCjGHTaX0kQDzY9g,1,0
NA1_5505595158,1380,CLASSIC,157,False,5,6,3,kFOOabv6ZZ514NkrGeCrcdRj-OK2qB0E8zBlesbyojDAO5AwQtQ6fWvbkhoDmsu4D77E_P22xJD_Tg,0,0
NA1_5505595158,1380,CLASSIC,267,False,2,6,7,Xc_ItS4jBoirFxe7dYMZvDAbusgCfIWwaXsGx1K1CISXhNJLq2uJKcPOiJubu_BBpMmIF_2ipL-eRQ,9,0
NA1_5505662955,1512,CLASSIC,106,False,3,6,0,Wd_w6hlYcQZFO16raekU9Tbhjet9flWsx1p2PN3PxJcddG9TN8r7d1NX3BqwswfCKAaWaqO7qlhDHw,5,0
NA1_5505662955,1512,CLASSIC,238,False,11,8,3,o_mDkhc-tt_OcjFCG6By0fJmcm3XRquROe-mKjDH98sPT6IkrtSBd4CzVB7HYzw5s55lbPxp2M2KYA,22,0
NA1_5505662955,1512,CLASSIC,134,False,2,9,3,cus8GDEc6jfE7LFmtrv0GiWjnKAKWlDOFAOZrccKbwHpa_RQRd1mjNKuGpPZct5cVsPDzyhkKHTRlw,9,0
NA1_5505662955,1512,CLASSIC,22,False,2,11,12,pcSvTAbysBdNOqqTipS5gG8rd8YmFaj89dCdSW54aMJxCTrowWiyQPYOVB_7IWR2Pc17x5usHKFhDg,5,0
NA1_5505662955,1512,CLASSIC,147,False,7,8,11,RlRGd6tJ7cgPUk59qaAlGdbAAE1CP3euePHvChpLZVk6VRoXno6wzY_TloopfZGAiOz4S23XEePFTw,4,0
NA1_5505662955,1512,CLASSIC,150,True,9,3,7,7DaIidYuDZWSAIrwLFRzPvR7sLLI34HdYO74LBWOZTZOvCmUAGpRkmjrSz-Ifdp2B5720x7EPzrSbA,10,0
NA1_5505662955,1512,CLASSIC,62,True,7,4,5,e9MKqWqh3IfhCwHJjqn1eZG9j7gSrzXITziXqio7himJamCEgAaJBBOXd1LQvlzKgypPljay9-wG2w,8,0
NA1_5505662955,1512,CLASSIC,517,True,9,3,5,h7UI1QJGLc5cuLjjWAzf34UPUT5LeFmu7qvQ9sw7DKZHEq62VTIgYdm6L0VMYz5vYcTPEjFwIplUow,17,0
NA1_5505662955,1512,CLASSIC,360,True,12,9,7,sl1J-NbZOq8B8LSs0dWXbCjMwveTNt910_L7Qshk9zP1s5zkALRVeRY7xaEBmw53NiBrUWfp0Gm6DA,20,0
NA1_5505662955,1512,CLASSIC,111,True,5,6,15,NAbj9g2w0-UoJvtzouZBrAXsZc0pzQXy680aArCx3IfNpDmWa_JV_iUsRta0TksysgT57kWn_BWyAQ,26,0
NA1_5505490410,1226,CLASSIC,126,False,5,8,1,fckLWUF0bRT_EciBwmUTi-wIBMOulvYtbK3j_ypLAXwF1nz8AmmONN61zRN3EZrGZ7olauhJs473MQ,16,0
NA1_5505490410,1226,CLASSIC,33,False,0,5,8,4IN-0b0KHTXp2m6a-KjMt_StEpDqH3D0DYEzBw-KuvGzFlZdlUWvwdf49zl_rVAzUelazJAOowWZ0g,25,0
NA1_5505490410,1226,CLASSIC,142,False,6,5,2,Lu2h445Jf5bbKt6BI6VdnAe1-j4-AZcqNt3i-GGQ3rImuYhdmIgjylAhVsYHhDV5lEQ_UVzFMhc_Ow,7,0
NA1_5505490410,1226,CLASSIC,235,False,2,10,6,_tj_13QuhP_Yg6WHQiTwotMeLCNUItF1sCU_tkLy9xM1obvNAaKA5CI1D2mv0nUx7qrNK1FUWs4R-A,2,0
NA1_5505490410,1226,CLASSIC,43,False,3,8,7,eQL50yCAnXpdh_GHQDcgtODGJSgt3KgPDZnq3830ObtseiweGGIo_bTJehkdy6G_Bh0saGfgManO2w,18,0
NA1_5505490410,1226,CLASSIC,36,True,5,4,4,iNAjgo7O9o3y1e2PAGuueH5noHGK49rntlL80U77pWXuKX29WuYJ7LJXgCC_A6r_nZJHy7P_s7ULSg,2,0
NA1_5505490410,1226,CLASSIC,141,True,13,5,9,RaH_YVYPVh390V81k3zm2xRQcWZWRMxBkxhhISXAZtChA4kr4xv2Tkct409lgk9vJ04PfnIycH9rEw,46,0
NA1_5505490410,1226,CLASSIC,7,True,9,1,7,5lgt0EYmvYtJnNl3wqqG1aJhANFcOrBPFWKs7833244BTIYz75IpRuLUvgcZ0G25WL7hRhSat_FkxA,6,0
NA1_5505490410,1226,CLASSIC,110,True,5,4,3,zZCVNKI4KzLf7YKZ0fBcOlHHNIcXq1Yr2u9ZQyi3Ns3gdijkQ8EpjPi5Vh0mHnRVxf-z1lcAd4duOA,11,0
NA1_5505490410,1226,CLASSIC,37,True,4,2,14,q3SOfmmBLmzQAnT_xr6lya7_Ot_g-dc5Q2OwH0nePTj8ugF03jP4vVzc5pLal34AvjuLnEyPoR6blQ,16,0
NA1_5505666345,1888,CLASSIC,516,False,1,5,8,jkjNqTXocmtgQ291k019vsKPqOw1fQ0OY01DY_CVaEZH2ihDfAAzsfM3letC1lLdGzxaFnWniVeyGA,7,0
NA1_5505666345,1888,CLASSIC,104,False,12,7,10,xIdOJbi9c5wZykqjCNXE_HWpCMRBG8PFBsm1j1N9MXTKynlIcm-ErmIu4dXHcQPu3jBiMLWWrPiBOQ,161,6
NA1_5505666345,1888,CLASSIC,45,False,9,4,5,BfXJn28A8LOBWZWQTcOKTr0YvH5Ztvzr8HWT7rNmpA5oH2gOX_WnqZcxiR4y0ndeUeYAMqJt6120lA,14,0
NA1_5505666345,1888,CLASSIC,50,False,5,7,8,KIAzgI3z2KeDNHRhr5DfnbHxPI4Qz5cfnuijAybYvnCW2B-q-MFsagSjQdWTl1TDhUkAa4P_hCM_bw,12,0
NA1_5505666345,1888,CLASSIC,89,False,0,7,12,gKqXnNJQ-jA0TiQEMw-tCZhqQcrLEQgJIbFqtDukKmd3QGodlMVFF5pb1e8gYg73bVyIwiImVzv4kQ,2,0
NA1_5505666345,1888,CLASSIC,266,True,9,3,11,1Pd69wKCzySwafVrb6NNcbnCr0OUzfpFbDNgT1XT-4ttXz5A_XUJMSkmbIyIalltnC24RZJ6dSIlug,16,1
NA1_5505666345,1888,CLASSIC,77,True,6,4,18,NvwHimDAkvV3lhfxCDftkbICFbWFsAKBAvJ2e4TO_XjIPIx_FXcQcKdFsE2prSjsirEgzgZR9A6aEA,73,1
NA1_5505666345,1888,CLASSIC,112,True,2,8,15,sdvmBy3eVYxUJtsRqhfNRcBLMFomQz0Jkuio5ZOW5PZF32oOzXjwglo0lFN28NCK7qHa4eQYph85pw,14,0
NA1_5505666345,1888,CLASSIC,202,True,10,6,6,xyEa8CTWokJytpfcsdJoRCD9Bia9PzMJE2HCPo8nr9lmJUM-aWtwssyyDMbrtitAFLJoHiiEIsFBYg,28,1
NA1_5505666345,1888,CLASSIC,432,True,3,6,16,xthd9C-6FtlG-j9SB1oILMoQXgZPvXyksC6zN9tP0hyeRMQWNy41wFD3HN594pHlVRoM2P-WfwrzRw,82,0
NA1_5505373162,1764,CLASSIC,126,False,6,5,6,7UJKtq3hK2GpMK0Ny36iRbbAQUqDmT9_tFX4iGZ4_uArzzmgRNiP2xII2Ci3yxjcOtwk18jsODdDuA,7,0
NA1_5505373162,1764,CLASSIC,79,False,6,5,6,HyAynkxBq1ziDaqxWiM6jRjilR5E_bfRCc48DApXsj3jb1s9UZEOD1jlUVZ2mvhog1NQX24YQ1pJvA,18,0
NA1_5505373162,1764,CLASSIC,1,False,6,9,10,CB5T1PZ6sIk4ibDwtSebBXg8NqjlEGekhMSBM-kz83xGJAKcDPbaQIXree2y-BWyBqH5N_tSuwdNyw,38,35
NA1_5505373162,1764,CLASSIC,42,False,6,7,10,ubO2M_y2bz3U0Ip4SNsEi0jwy8opEiPy72DtA-hjrjZY3PU0xqV4sBRcMd5z4JKRRVtF2p_bidveZA,3,0
NA1_5505373162,1764,CLASSIC,111,False,4,10,13,NAbj9g2w0-UoJvtzouZBrAXsZc0pzQXy680aArCx3IfNpDmWa_JV_iUsRta0TksysgT57kWn_BWyAQ,16,0
NA1_5505373162,1764,CLASSIC,950,True,3,5,5,X0ocH_vx4EcE6SbXOr1Ic2waFKqBtDtofyMr-SQ42pfhlvlZz67q6S4ficlnoE2LCAeIpjjuvUBgFA,2,0
NA1_5505373162,1764,CLASSIC,104,True,10,3,9,hHzfTZmkIlGUIikCDbdk846Ji36kkbOOyJVsJi-z9DkFlPGFEZG5wUV9aLvh-ANSJtp25xeNpFFk4w,82,0
NA1_5505373162,1764,CLASSIC,112,True,8,6,14,PLe2AvE9LhXKB8hgcf756j_gqik1xXFUlop9G-Yd2Pb0iGKXRMg745Qrd8XqbFea1w4aB82JhdYZCQ,17,0
NA1_5505373162,1764,CLASSIC,166,True,13,9,14,h5zJxbS5WPXPEwWthXR9yvYMqjpMuKEdSININpUBxg3oMRMJzodaoGICBXjBOqxy_xNv6RI4nEjupQ,4,0
NA1_5505373162,1764,CLASSIC,267,True,2,5,29,ItLoYnt105IwkXokTh83_SrYOvQcZb4wqy_2Yeisducs-4pGDtuw17wtJNgT77RdEUENxX_poII8sg,11,0
NA1_5505265012,1938,CLASSIC,897,True,2,5,4,IFjVnkDnXET5W6-bYtn1l6yD7CYgqtWy8Z6yadvU6qXto-8oMqcPUJmT__NkAXldI7j_mgKnwDUiBg,0,0
NA1_5505265012,1938,CLASSIC,62,True,12,6,8,e9MKqWqh3IfhCwHJjqn1eZG9j7gSrzXITziXqio7himJamCEgAaJBBOXd1LQvlzKgypPljay9-wG2w,14,0
NA1_5505265012,1938,CLASSIC,103,True,5,4,12,-Whrr0vrEo7go-RCqx3u10zB0_6oRVdzeTJ_SGNtk9cqZCLNmHj1iTRIDJCkiyuf6OfQ3mHM2SDv4w,4,0
NA1_5505265012,1938,CLASSIC,157,True,6,4,9,CVMTUVFc_II0fStDYa7LQp0_94261rUOEB_mpP4UKKImiuv7qu9eC-n7iw_g2u87oyvhJBL5kMJN_Q,5,0
NA1_5505265012,1938,CLASSIC,89,True,0,4,16,ubO2M_y2bz3U0Ip4SNsEi0jwy8opEiPy72DtA-hjrjZY3PU0xqV4sBRcMd5z4JKRRVtF2p_bidveZA,4,0
NA1_5505265012,1938,CLASSIC,114,False,9,4,0,cBTn60YHM8Si5QV8aelQLhIsTsms5koRWrC21RC3k2z79GR5OGYR4D4qEIUxmm4pS6kxbvK5E_jOZg,27,0
NA1_5505265012,1938,CLASSIC,950,False,6,6,10,_0ODoMAuiPlKzhPsJeRjvk1b6--uXL6rb0U2UYIZllRTNlfdZ4ocQwivBmDPvfMhd87N35cw2K0PDg,26,0
NA1_5505265012,1938,CLASSIC,55,False,2,8,5,U8FZviu-ht-dzSxCWubD5aD1kEGJ73k3Knw7mxMWDF47G7N7DlJjNZ-XW-eY76DvVgaEkP5j4eiS9Q,6,0
NA1_5505265012,1938,CLASSIC,236,False,5,5,10,SsC2ZisT-VobSQ0Py6OXPeMkiphEx2J6OSsUN9hLQKe1cDPnLuyPbMAyaV3SI1A5cturifFjqPw7_g,5,0
NA1_5505265012,1938,CLASSIC,350,False,1,2,16,zIEmC_9X50Nk2YVi4umjnSsw3M0GC0Dw7gwrgvqYEvcmJsxmbPbUYnKdX-Xi_wAj-hxT1DNoAtlTIg,7,0
NA1_5505109110,2058,CLASSIC,904,True,3,9,3,Dr0ta3tLj1wxfbt94uVLHk8iY4wjAZOpPfUYs-AfRuCczCi0MUasBYJZrPRudY_TpBXLNHUno0lkbQ,3,0
NA1_5505109110,2058,CLASSIC,104,True,14,5,5,kZCuLNg7mExfLQm6Uua9ni-Gw-LMdANJBgOmidxdceZvZDnDQ0C0fOqghmwmhurJSa0GJBWJeYtJcg,169,0
NA1_5505109110,2058,CLASSIC,800,True,3,6,2,xXK4dO4HYwweOmxExO2Li0MVGe4gCsby77kdUzCFD-Hm4GPIhAqs-dXqY5Q16YT1XAaFb-Ym7S3p8A,38,0
NA1_5505109110,2058,CLASSIC,99,True,5,6,14,ItLoYnt105IwkXokTh83_SrYOvQcZb4wqy_2Yeisducs-4pGDtuw17wtJNgT77RdEUENxX_poII8sg,7,0
NA1_5505109110,2058,CLASSIC,555,True,6,9,12,yzEZPJxltYNFJYjHpQqWCLYarCptcV_-gjoZs-JXX6d1PIsil6yOWDS0LLSIF8UJAP5Ip-0Kzhjt4g,13,0
NA1_5505109110,2058,CLASSIC,893,False,14,4,6,TR5VcsU7IDgVoKNP1IxejnGAKhdeeSXQlHviuCap8W6AXWSbeopFju3BKrBDax95afYup0s58eMRgQ,39,0
NA1_5505109110,2058,CLASSIC,9,False,5,5,7,3Z6PaZ3Q1qRSt9LrK3xGyCkIC5TLV_cuuWE-R_K83BkXj89OnYjl_FVtFxBD9QHFLnZSvv_BBjNWaQ,7,0
NA1_5505109110,2058,CLASSIC,42,False,11,4,5,RytvkAdneE_VlL5G_COF5eK22A3eJpNU-1EQWN2IAr3Bz44WWwgo3AYP7lRedvrmR5brH5IwhnK9FA,22,0
NA1_5505109110,2058,CLASSIC,81,False,5,9,6,HrWUwIcl_e-z_k8kJvSCOuIKUIn_jrlGHHQl8CW3sJ2LONRNWOGklq7RNZZ2vxyuCLiCwiFhmMsIbg,7,0
NA1_5505109110,2058,CLASSIC,43,False,0,9,21,IDPZ_C7DBtOIBgWwQ1RNcwC1jSzfLIpBxY0Lff7n0ZnwnxuNdntr7iYMEZhnc1iKqrhvDxp2Mr5QPA,4,0
NA1_5505354447,1119,CLASSIC,75,True,5,1,1,6W2DxeY65P5VBuHi568oCyk3aUXIziIaaErF-pJyUypYl_RFJCTxfkBj7vw5Jxa8aK5SbKqj-A1T4Q,3,0
NA1_5505354447,1119,CLASSIC,104,True,4,2,7,fjvvIyUPHZ4bt3Lp5WCpZvgwaRwgeLi2h_hItq2mnjXYoWH9KgazP7uewq3RL1RtFpBi22zHhLFj0w,22,0
NA1_5505354447,1119,CLASSIC,910,True,6,1,5,1IH70D9yw_vwjFs7SkTiN64WjlBGqjM8vjPeouB-0gXWbIEE9GKSXFoBE1cCmD5TnN_Jcuj72KyUaw,4,0
NA1_5505354447,1119,CLASSIC,236,True,6,4,4,G7CznimckyL29k2JnWuule3r_0vVhsHK63RjFnaFV181j9Lc5cBK0_9cgVFutnwzgE0pZFJKY3BY5A,2,0
NA1_5505354447,1119,CLASSIC,518,True,2,5,10,MV-6e45rwzWAdeoaASC0kX-qnBfCNSSQzSWgbEEi8OdfGLu1JLJxp6fIH-_E86WDOMpzISyh-kScTA,6,0
NA1_5505354447,1119,CLASSIC,7,False,5,6,1,-Kfa1twPKcISj-DI0nOHzufcy_DtyE0Q5JjX_uQ3MiwAshkxxDLS4gY4DihjTxBLco7f-Hh6213XeQ,2,0
NA1_5505354447,1119,CLASSIC,56,False,2,4,4,5x_BLYl9vIXsF8xwzQYMHElYO6KVQrRZNmOxKKi4TtUl3kX1jJ4M68O7ZGsqAffvptIIfjEKRIcUVA,15,0
NA1_5505354447,1119,CLASSIC,154,False,2,2,1,TZs-hR7CHktqEWws8IYmvqeO6nBrII-f6QRvHAxwOHUMAPHzIPTit0TWUQq4jkfaUg0YQEPe8sgAlg,1,0
NA1_5505354447,1119,CLASSIC,119,False,4,4,1,PKZLMuubGe6gpgJIKTVZxbiDkV5fS_DRGMaHufRNfSTafmQKmqe6SVx9YqBnZJtPY8aBOK3bSdUWpA,4,0
NA1_5505354447,1119,CLASSIC,12,False,0,7,6,CSSo4vODuyzV6vaH8RQLOamJNkW9SJAEZbPFEUoaEfCCuYgklwqLSExhwgXeHuXxQAA2bZWvVn9dpQ,13,0
NA1_5505289999,1942,CLASSIC,238,False,8,7,4,RAIudrS_koK4Nfnm7vwBMK26B7pl8YxG7Wg1HLmMqG5nV0Qw5MUYG8gCvINc18Wk4gzYBZfHwmAs_Q,20,0
NA1_5505289999,1942,CLASSIC,154,False,4,7,16,TZs-hR7CHktqEWws8IYmvqeO6nBrII-f6QRvHAxwOHUMAPHzIPTit0TWUQq4jkfaUg0YQEPe8sgAlg,16,0
NA1_5505289999,1942,CLASSIC,142,False,10,7,6,6M2Q5ehcc8tTILvFgjCapn33KNh7xnSCKG0RyiZq8ZX3C3tw57zdBbCq-1-oLAgiibyyyPNLIb7xRA,1,0
NA1_5505289999,1942,CLASSIC,15,False,3,8,11,ea08xjt9FLJGIS-1_b_KwhXeccKZjMqBJcdquyGLcmbvZy8k097P3h7hi7Ll9_rn5vNioU3me-eFHQ,9,0
NA1_5505289999,1942,CLASSIC,412,False,4,7,15,bO6aV-kCZleillUWQvVB4-_013NQi11Q00DiHOy62q1rjPDix9bzmP0DG2Z4xsTSED6pkPBv2CKU3Q,57,0
NA1_5505289999,1942,CLASSIC,122,True,10,4,11,DGXuXsMCC11mWKskPwk_5JYTdqJxR8K2RI2WhasarEY5vQAuzdQJ09pxFNr34HY59m0t4k4uOaFWfw,24,0
NA1_5505289999,1942,CLASSIC,126,True,10,8,13,mOO5_yvM73Wy47RU0NavtxliTWiyePsoEYL6g8a3T7ycwCv3czqfAfTMLZfDGd0Vs9lqNat-KHTbGw,4,0
NA1_5505289999,1942,CLASSIC,106,True,6,4,8,jvM2baTxAP8XEEdvc9_Wcz8W0FB6dEfOt_KDTRRptpU1OM8uHMJCFH89F15z3nK0KsFyTIsVyuQeLQ,8,0
NA1_5505289999,1942,CLASSIC,110,True,6,4,10,1R2mzKdfNU1YE1ZnuqLIbLwBQr6T7E2ZhPqaWOqZnXAKftuWuOtOvTZ6KVz8Gp-UVPXdp846Qnabog,17,0
NA1_5505289999,1942,CLASSIC,99,True,4,9,18,CSSo4vODuyzV6vaH8RQLOamJNkW9SJAEZbPFEUoaEfCCuYgklwqLSExhwgXeHuXxQAA2bZWvVn9dpQ,12,0
NA1_5505553464,1519,CLASSIC,126,True,4,8,2,x8Srzl0BTs2on3NeCrVCfYXDd-E0GpYRTO8aPgbzsZk7xAq8D4fdSMyYGWzYbk9jlpi_xLU81R4-GA,3,0
NA1_5505553464,1519,CLASSIC,20,True,3,0,13,tP2OXoAZ-ZHIIhHiZichkL-XtiYcGnyX60F5WryBbi1jmpfWKlsu1tu0Dn80h-sOve5mqmxeiAalBA,48,0
NA1_5505553464,1519,CLASSIC,34,True,9,1,4,Com_9qWO6WTSUYMCHjMArxaSFOSnS8wBLGRbbZxhzjP_G-qCbmRSJcZJVYCwD2_4i2J0NXL5sJTfxA,0,0
NA1_5505553464,1519,CLASSIC,42,True,12,3,2,PcgSYWroPBM3Rr_BJC8ioItjDXB0e-PrHYvH9bw4T-q5LvCMcNV1b0p7dDPShgFt7mLzFFxldFWlTw,4,0
NA1_5505553464,1519,CLASSIC,267,True,1,2,22,TNjBmhhTQgdGKhmdMXZK2YAcc_s2UVyicAB2QtRFjxcN-1Hn3rUR2_UAx3FSu6NPpoEswLlOSqJ7Zg,5,0
NA1_5505553464,1519,CLASSIC,80,False,4,5,4,zQHWYfanbj-wW6ULzgMeAAHVjPKUBqtwHYjgU3tkFjtZBpcOaV6DqZkRoq5G__Ic3Ara-9ihEnaGGA,7,0
NA1_5505553464,1519,CLASSIC,24,False,2,2,0,H-NiV-XL1mBxo7gRcOVAzi-J4ZA2JCp5nChSpUtay0Kn05PCfA1Ytim3xdgxlvXPZicklysL5-BPZA,9,0
NA1_5505553464,1519,CLASSIC,103,False,3,6,3,qGVh0ZgBvwvqaUN6wo2VvE7pNYoY6M1gd851eqjd8OI15XT_y8_0DuPfFerrg_BTsAbW--Shb4my0w,2,0
NA1_5505553464,1519,CLASSIC,804,False,4,8,2,gswn1CcFw0S1j_v4V94T_NxCok_YoDiDyboVEdnLteCJyjSr4_LInC0q6d1LnXG55OC6rbwHrNDCUg,0,0
NA1_5505553464,1519,CLASSIC,223,False,1,8,6,72o67hjqSH9UkzYsnTzKzNOiqcOgY96mjAaTtCt1xS72eT6zWSJoPRmqkqZkR7HyljfKdbpsxa_RVg,0,0
NA1_5505636552,2087,CLASSIC,516,False,3,5,12,un-jhqNECErt4b52PIDuN-L5bz0r_zkAWcuESnbxCcV42Msfz5RW_hZIatFqty8KkFfvkY4KhSwGAg,10,0
NA1_5505636552,2087,CLASSIC,64,False,16,3,6,JLbH-nAn32HOnZmgz-jeLb5_bym-1gFDciW7TE_ka9z_Vxv9X1iIejWL1CQ5pqYv_ADInzUH2TocWA,41,0
NA1_5505636552,2087,CLASSIC,163,False,7,10,12,7spGSqiQBJdHp_YUKILsPWM-c-Wvg2vKY5RfqoZD9TkDPDXHTMCsTasfnoTCi4zNOGjWDD61p-QL0Q,42,0
NA1_5505636552,2087,CLASSIC,42,False,6,9,8,xn2DKOsEykhGCNtoFqAw48u8QRW-jCzhwp_f84Qmb0WSexLGlwSIYPgD3Zxn5SC8dowAvGA8htoF4g,9,0
NA1_5505636552,2087,CLASSIC,34,False,0,8,20,rDIS2V1nEjH7XZ-u0T4NslHCoDGPpsp6vEv2OBi6YriexeSSGM-ZNJOAgy-0LNzFGcHMTbXsD4ftww,2,0
NA1_5505636552,2087,CLASSIC,85,True,3,7,7,nfyQwt6kl0bSXGT39P6opDj3XKSYtG91kTE54cf03R0btQhJGnAqmQSBMuzdOg3Z4VBMZiCGcfv4dw,16,0
NA1_5505636552,2087,CLASSIC,421,True,13,3,9,BuNPKQAkkvfx6_7SGnOUryouFrgs6qtntQBzzxvUnwV83JWj5q5yYYrxPe0dB8xm2HVJF2WUgvdGmA,133,0
NA1_5505636552,2087,CLASSIC,238,True,9,9,4,unrhy98IBVDmjzM98ZHQAm8SRuwUSyK558dAg6Ecn3Q4oqaZ0RKYFwagN6h9oWROe7FL92e9eX8B0g,7,2
NA1_5505636552,2087,CLASSIC,22,True,6,7,12,q6gHyNxpeq5kFCEea8XgI7loyGDPWPrfM42IPiEhhWl-fuBCrX-fOe5CenZtdgFqT7bL5FPrZ-Jt9w,7,0
NA1_5505636552,2087,CLASSIC,43,True,4,6,19,Hz_saAJBnXRwjxfFuBj6ObONz1DNcZb2_2OAyxqixY2dTHH_K-EqKs6CcgLeVJTZlV_RRmvT6LI_0A,4,0
NA1_5505652644,1358,CLASSIC,518,False,5,6,1,Ll3vii0s52isVMkJZjw2YO76UIeTV6zEYzcByVkRXC0X1f48VSEd681OFbSqwm4fc5PyKR_L8xBCvg,5,0
NA1_5505652644,1358,CLASSIC,121,False,11,6,5,KyTfMbyeyL4Fb5y93iBL8WR696lNAXeBsc1G0_oomHXHLBqqx8k7weC-vqQhf-bsJiePuwyVhATxqg,11,0
